F3_t,F3_a,Fz_t,Fz_a,F4_t,F4_a,C3_t,C3_a,Cz_t,Cz_a,C4_t,C4_a,P3_t,P3_a,Pz_t,Pz_a,P4_t,P4_a,F3_P2,Fz_P2,F4_P2,C3_P2,Cz_P2,C4_P2,P3_P2,Pz_P2,P4_P2,F3_N2,Fz_N2,F4_N2,C3_N2,Cz_N2,C4_N2,P3_N2,Pz_N2,P4_N2,label
156.4423468049015,84.57763791857558,284.539245418124,135.69729027165664,225.22828168649886,103.66293495613424,211.58934739831338,129.0080407115392,232.48470779348776,108.46156389536056,272.2258819958548,140.26472512982005,158.12394639268948,164.25229546970832,219.13135221490504,140.48669350957755,171.31000416537887,115.6813479346472,23.9000053405762,31.610549926757802,35.4361572265625,19.0616397857666,24.2462272644043,27.0972461700439,12.0271329879761,24.5963497161865,16.073413848877,-7.104465484619139,-6.88966655731201,-10.4380664825439,-2.84738063812256,-9.94421863555908,-8.21435165405273,-1.05634808540344,-2.34234714508057,-8.7553186416626,0
191.18371072161156,125.02759623336978,300.75598641224764,265.63271222880667,167.50767141025236,243.58310393041117,156.04903654561167,130.92411636855823,186.40665600528354,189.17806799315724,102.76054281791035,165.44119263408035,158.49224595583388,149.98129060404656,153.07901708045506,217.99679610398826,177.4908411669882,190.2473804114582,20.4180145263672,20.7085227966309,26.1490135192871,14.2429943084717,21.0413589477539,14.3766784667969,8.06295299530029,14.2008228302002,11.2174797058105,-15.3372526168823,-21.6704654693604,-19.7127685546875,-10.8410167694092,-14.2844772338867,-9.51599025726318,-11.8444261550903,-10.7501764297485,-13.2681064605713,0
210.5399518331924,193.84714050414553,290.8944253962091,218.64635112341176,161.2978900879615,144.6739035253404,126.57572432616647,284.57296052800996,169.8819169625285,257.57977558815617,100.43230221735743,151.5237366491839,85.49335642888148,222.08121490771333,54.48060997339686,219.58157429633658,90.23555718912365,204.84402926247074,21.7447853088379,19.161340713501,15.5900287628174,12.0330610275269,14.187816619873,11.2656898498535,13.124454498290998,21.1487464904785,37.1469993591309,-14.976001739502,-17.6681079864502,-20.0420627593994,-16.3189163208008,-13.887186050415,-15.6980895996094,-9.80654907226562,-9.73126029968262,-6.60292434692383,1
159.75573692878893,166.14985305461963,199.03479256279184,158.39185587545336,264.9410773470589,153.31171839512643,155.20470701562783,171.7614109012085,148.9746757677324,161.72968731891814,174.77145075312868,196.99661733224718,209.84181987083187,182.93099512981428,219.65285288981747,245.6052675047476,109.33418153927538,148.23602716045167,24.5646915435791,23.0641746520996,20.9904155731201,13.8387727737427,14.790832519531198,23.7470207214355,9.23924541473389,8.62839889526367,10.5194797515869,-12.6124238967896,-17.893238067627,-9.00008010864258,-8.83015251159668,-11.8949241638184,-14.2151470184326,-9.14798831939697,-9.44650077819824,-27.1078414916992,0
305.01722323646806,296.0891962187405,220.30342464299753,227.85689474098925,186.7561369136178,170.73757824458949,178.4250484684881,284.91412083884586,265.13914565263696,281.08637464857514,146.44983537134908,251.65421496005766,152.31716921153492,353.4117798594385,126.54923511540242,322.5359630417862,133.66247772823573,236.84240170773813,15.563477516174299,12.5865879058838,16.672342300415,10.6833572387695,4.196457862854,15.422931671142601,8.5652027130127,4.79881381988525,9.91325092315674,-26.0830898284912,-25.6712055206299,-23.4564819335938,-19.6357269287109,-11.1660823822021,-18.9672813415527,-12.557412147522,-13.255395889282202,-5.00891637802124,1
205.3692495893487,104.18949532534748,239.47753402305804,98.015241033895,207.9353326094314,70.2300689665269,234.94087367869477,241.2316878445294,145.18181182662408,80.34175155180588,299.74188384916886,236.86925412632536,105.36800062633526,190.64391627679322,99.84041398150474,241.8544207646959,158.67833354762226,304.72818667288243,18.4929656982422,19.7537803649902,18.6759223937988,14.902582168579098,13.580906867981,16.5575122833252,16.5315780639648,23.8567543029785,25.5958728790283,-15.0306835174561,-16.8004322052002,-21.9471683502197,-6.2289342880249,-12.999732971191401,-12.606333732605,-6.04113483428955,-7.69329690933228,-4.26453876495361,0
186.85704000504694,196.2435302710703,232.2125309541179,219.10209309395907,145.31355923184003,207.6624182251947,170.18078961812617,277.49780163976817,136.002154247686,233.2198597975297,135.36588033069324,250.90077906841813,116.47476065359781,262.40543247684775,82.54502125867543,329.90016967182044,77.34278853261323,174.48874554922713,31.81614112854,25.608097076416005,28.7097988128662,20.4941844940186,25.1242275238037,20.5729331970215,21.4591884613037,25.0314292907715,25.9365043640137,-9.35954856872559,-6.4793586730957005,-9.05329608917236,-5.64328813552856,-9.50090408325195,-12.6543655395508,-5.64398908615112,-2.68688082695007,-11.0226221084595,0
141.90259161401386,135.7822371459369,313.79749629590265,173.22323335736604,182.4393203325861,113.44431186326595,223.57988663170084,292.90032917868655,181.21379099508863,256.2966479274479,214.39029339863927,225.96126015587978,152.08782372200264,339.53090933092193,130.08393515686205,427.2401902138567,149.18818093485316,265.04243390972823,11.3856239318848,7.27295398712158,9.00719928741455,15.3729133605957,7.28276920318604,13.6398630142212,13.7849531173706,14.4314260482788,15.942283630371099,-16.2253608703613,-17.7020034790039,-16.3459587097168,-7.814060211181639,-6.26672267913818,-9.44233989715576,-9.80886650085449,-13.2661762237549,-11.4716930389404,1
124.03981528686005,188.46885227733114,89.78173262203856,136.80125945028678,105.97296699939058,105.7482412423331,165.01469573961597,419.9566823455448,161.0619000892209,458.01485056021033,157.33416773765177,315.9488929044846,113.81349326384488,529.236331260137,57.93172321221414,530.8485141701649,126.52121616426075,299.7621902616517,17.7962551116943,5.2394437789917,6.52010917663574,7.213289737701419,13.4765453338623,10.9046640396118,15.8189630508423,14.836490631103498,8.82218933105469,-17.1806602478027,-18.2390785217285,-11.519868850708,-21.3565635681152,-19.2755165100098,-20.7618217468262,-17.9286575317383,-19.9973163604736,-25.1834602355957,0
246.31347275223408,122.92462920770825,314.2980649904485,139.81284196169844,135.1949692081103,188.0113536534319,238.6906405372112,166.1431767147308,165.33559197607792,160.9511934851578,150.9467055111244,244.81189577024026,126.45096611479755,121.81886347371679,98.2848546195593,173.22143177390996,111.68553975190171,241.23343917656075,36.6162185668945,20.9106330871582,19.0085906982422,29.2044887542725,21.3070907592773,26.0561676025391,30.253576278686502,27.2640857696533,33.6105499267578,-24.7708168029785,-16.7098445892334,-16.3609199523926,-15.4494848251343,-10.0763301849365,-10.680004119873,-10.2628746032715,-12.079761505127,-10.0456829071045,1
