F3_t,F3_a,Fz_t,Fz_a,F4_t,F4_a,C3_t,C3_a,Cz_t,Cz_a,C4_t,C4_a,P3_t,P3_a,Pz_t,Pz_a,P4_t,P4_a,F3_P2,Fz_P2,F4_P2,C3_P2,Cz_P2,C4_P2,P3_P2,Pz_P2,P4_P2,F3_N2,Fz_N2,F4_N2,C3_N2,Cz_N2,C4_N2,P3_N2,Pz_N2,P4_N2,label
49985.421379826745,217887.90730403687,55351.685814636345,238888.72644598558,43047.683677111185,185898.55317544588,43971.05588979199,181115.6964088189,77681.93163299558,210054.73480439643,50128.52517465547,136025.32956687358,49302.718803261116,142921.44464201725,68992.8444208772,184164.33536197135,50868.141304125566,152857.7486440488,8.5415153503418,13.1551809310913,9.19037437438965,6.80142545700073,9.71780014038086,2.87197113037109,10.928258895874,5.48175525665283,3.8709990978240993,-8.40475749969482,-11.809473991394,-10.7138738632202,-7.302834987640379,-12.1108360290527,-8.48709487915039,-6.0848560333252,-6.09458684921265,-7.98765754699707,0
28332.251798588528,111082.76827166289,38975.06430408901,124240.83420580607,29742.014763018644,104924.94674081853,24807.964818868633,97150.6130292168,35724.387319734764,115304.1801536322,20446.658259891065,87779.7242917131,34805.01902467073,78971.81482237717,42115.18252539332,95383.04262488351,24686.49288037852,100814.66052880774,9.79695510864258,9.56786060333252,11.2222757339478,8.91765308380127,12.9051837921143,13.4597663879395,11.5181865692139,16.1631813049316,14.691226959228498,-15.9580402374268,-16.9611110687256,-9.93971061706543,-10.0344829559326,-12.4643526077271,-7.90303230285645,-7.76591300964355,-8.37344932556152,-6.61154460906982,0
41380.73814594405,150948.3915355019,60226.63080710484,169845.39223715893,39621.81108819663,145450.21656545653,38342.8155004601,121900.3008007626,47666.561408211266,151121.7917439425,28308.312518608247,117295.32296581447,37397.73067937247,108689.99266401617,43134.72638193836,113198.43903869718,30257.170729866284,101929.19509163416,12.393856048584,13.584938049316401,13.966174125671397,7.1779899597167995,7.38852787017822,9.46724128723145,5.96331024169922,12.2418012619019,13.1504344940186,-15.894637107849098,-12.923840522766103,-9.98424911499023,-14.3348302841187,-14.322215080261198,-12.0500783920288,-12.0586585998535,-15.380839347839402,-11.2241277694702,0
56688.73269530669,92250.56369038552,68720.45095789612,103375.74956215093,48855.1681511799,79930.44535686894,52983.95464126736,61164.806097597335,68230.30526852734,75823.78197753265,55262.819811214205,48242.88122857798,53633.5171524543,92280.94946859087,60240.524557210505,94686.38857770264,46454.31767310384,118409.61176209319,13.677759170532202,16.3989219665527,14.5187387466431,9.09580421447754,10.3928842544556,11.2827186584473,4.12283802032471,4.03056240081787,5.02175426483154,-11.3445072174072,-13.5586605072021,-11.8722171783447,-7.84705877304077,-13.8347120285034,-11.1107988357544,-6.72863054275513,-7.9206466674804705,-4.45495891571045,1
42411.33285468228,176312.33795452988,72245.7170424828,213607.2303112525,71600.70625537558,200586.54064764746,38685.117619491335,135997.95234574433,59846.579458803295,164023.1105796648,53682.691368359425,128937.6495391943,26332.00012628446,57761.99984673399,27249.103701083055,91261.04747905816,28852.60389299909,89748.84128084213,9.4897575378418,14.3361024856567,15.651884078979498,4.98368644714355,10.8071937561035,12.9278650283813,3.8613386154174796,5.58845472335815,5.09287357330322,-6.20859909057617,-6.72009420394897,-10.3694791793823,-8.09561157226562,-7.49528503417969,-9.50884246826172,-7.70195245742798,-8.43293857574463,-1.7913063764572101,1
64825.26430849504,76648.88085580547,65456.41983543983,71756.08250575699,58596.05226470286,64721.48764715684,39660.68113400602,43494.704579175785,48030.06319533138,58174.422283372354,35668.55738374325,44615.627283712594,27520.52549122338,49296.92635649029,34538.548509326276,73191.37151454506,33183.72476463492,66471.26370059892,17.8133449554443,12.9830341339111,12.3404331207275,13.1577854156494,8.87133598327637,6.839583396911619,10.5454816818237,14.1510162353516,9.60213184356689,-23.1891822814941,-27.948760986328104,-22.9277820587158,-19.7532272338867,-24.2249431610107,-13.5095834732056,-13.276432037353498,-15.02174949646,-10.0719957351685,1
47498.36896103233,161122.01211623807,63417.45333245644,157544.86906325494,50882.43317985812,151529.41299251083,71594.64622197163,162166.0984984822,63575.73383541287,170021.1831269508,41751.081299763624,126940.58298204406,36400.33527039077,122595.14666473778,49809.76647180171,170795.4848067422,42146.17599680074,159497.31268240346,6.11476898193359,7.4132575988769505,7.29559516906738,33.6309852600098,15.310826301574702,19.2910308837891,12.1634159088135,20.9481830596924,20.4791965484619,-7.33819055557251,-9.68816375732422,-10.2160921096802,-43.2863273620605,-11.3238563537598,-14.031352043151902,-5.60120630264282,-8.19601154327393,-5.88740921020508,1
75285.3728762401,147086.8514101153,88440.15782188028,164151.0918517068,75902.02033721359,153849.1816150349,57770.158439969775,122614.03423952241,68797.79989028344,138190.96329342388,44209.65386018139,101742.78505297593,36499.12682931272,97958.57446702287,35951.34574404437,93170.21019725625,23058.897806664136,68871.24992963308,14.313255310058599,15.983714103698698,19.7881298065186,12.5500392913818,12.2086544036865,10.8358469009399,6.13286066055298,1.37496781349182,2.21766328811646,-7.56002521514893,-5.605553150177,-8.15932273864746,-6.549305915832521,-8.97883796691895,-7.6800613403320295,-8.93892478942871,-4.8715877532959,-10.0545635223389,1
81490.95182436712,103966.52002108934,88513.53950791918,106558.01798013759,89644.14647800633,95125.58196693016,60495.09268992359,86746.40992397867,59651.97480202074,114364.57240617642,58765.24959504135,100111.29474765867,32852.61570850864,54450.97677348275,40396.985845957955,78343.26659549761,39474.1115813703,84167.89538362219,7.02108287811279,8.39223575592041,7.186315536499021,13.1928157806396,11.1296730041504,10.4064826965332,12.2796049118042,13.7583522796631,13.6192903518677,-10.2245779037476,-11.7703866958618,-15.2177429199219,-9.26313018798828,-17.6040573120117,-9.28837108612061,-9.82248020172119,-12.6478309631348,-14.4978351593018,1
52885.70318046455,272673.8893380083,67249.60427116152,297949.9938422596,55015.37411205425,307036.5883665882,63853.65114867404,258237.31712513132,85923.24718549327,334242.9548484719,64937.071408021875,292894.53768439865,51027.647273029026,147076.90580684078,63702.13521850155,221839.34673635097,52801.79717300855,273197.5111608799,16.7040672302246,18.0629444122314,22.7585906982422,12.6443490982056,15.9511060714722,15.1900444030762,7.204012393951419,14.0192699432373,21.4393196105957,-14.8162307739258,-12.0291976928711,-11.8417835235596,-14.0940799713135,-20.9001045227051,-17.6117877960205,-9.95929336547852,-14.593523979187001,-15.0387496948242,1
53275.066868163216,254360.99360175425,73023.27417695256,261829.6005788384,55116.1423357242,228056.06307020914,47098.61645784556,222863.94912838118,72137.38972017627,216742.10716522715,42497.35426433485,175954.02529202827,32831.28377113239,209570.6994197625,45730.33353665574,150251.11860938263,38203.2359881549,176155.37724508715,14.5396423339844,10.8049955368042,9.63980579376221,12.1302547454834,10.5713882446289,9.47824478149414,11.0380773544312,9.63130187988281,7.94289636611938,-18.2816696166992,-23.9651412963867,-16.8107986450195,-12.9652786254883,-14.5537214279175,-14.3385887145996,-3.63250255584717,-4.81120347976685,-9.5592041015625,1
126773.86597265482,512493.0237745588,138515.25619013983,565824.5539326746,107165.85195226493,558926.5205931771,99402.20840558587,386857.94705552893,142697.51937199474,514570.5163809633,108948.3100814705,396914.90701337456,95487.35365679523,304019.7942064335,115102.68728516946,382592.78422203334,86972.65292560098,248985.17094703764,9.71058082580566,8.29782104492188,7.78857946395874,11.804313659668,10.5302820205688,6.465575218200681,13.0196466445923,9.32248592376709,6.64429426193237,-16.2517681121826,-15.1112499237061,-15.1215801239014,-8.2272777557373,-10.3021440505981,-7.07710456848145,-11.9800205230713,-9.66653919219971,-6.948178291320799,1
94937.12117084055,480868.76476473856,110178.56922023307,499014.5779337763,95094.7229150224,516292.2420220672,78129.2208742356,333930.2308989556,79440.3471249352,441255.91925277177,79751.05659075495,366155.11222933506,69714.38878198287,187313.62952791396,55898.54123592295,242015.57193980226,47747.14099355577,162000.51042417745,23.7137260437012,28.0553321838379,21.6609745025635,19.577241897583,24.7518272399902,24.4252262115479,11.5428276062012,11.5654945373535,6.21786069869995,-15.4675407409668,-22.0321655273438,-23.1175918579102,-11.1808300018311,-13.6469678878784,-12.0610313415527,-8.36775779724121,-11.7860059738159,-8.42666625976562,1
49099.55008306115,224135.17255521694,47332.03401664636,252857.41010761244,64309.00710530035,269648.7834565837,37641.000276655155,175061.08330221026,54465.423369640645,227943.66195686234,52092.05349783673,202065.24692352596,42584.937281696504,105639.74016895518,63557.58726226042,151895.72240692316,83317.88760185822,97667.6009453537,13.208653450012202,18.0227546691895,19.2114276885986,9.3853816986084,15.2157707214355,11.8168992996216,12.2659425735474,10.1381072998047,14.400550842285202,-3.75895500183105,-9.12080001831055,-6.71865320205688,-2.90905427932739,-5.91352081298828,-5.95551300048828,-4.42530250549316,-5.74585056304932,-7.26915645599365,1
