F3_t,F3_a,Fz_t,Fz_a,F4_t,F4_a,C3_t,C3_a,Cz_t,Cz_a,C4_t,C4_a,P3_t,P3_a,Pz_t,Pz_a,P4_t,P4_a,F3_P2,Fz_P2,F4_P2,C3_P2,Cz_P2,C4_P2,P3_P2,Pz_P2,P4_P2,F3_N2,Fz_N2,F4_N2,C3_N2,Cz_N2,C4_N2,P3_N2,Pz_N2,P4_N2,label
56002.38472706416,36057.282024980756,65846.32648175213,33297.15176087136,87370.41236937641,36584.03427429972,46801.96947433444,30285.707793824917,81506.08687500496,35940.231395880386,71077.1946351402,34403.78204164894,30533.06686335375,33711.61791705447,47023.40548971629,31805.526933863395,38435.63397646691,23321.46332622699,13.103435516357399,13.593322753906198,7.15612125396729,6.99069738388062,8.58444690704346,3.6251573562622097,11.468677520752,8.8545970916748,2.26971745491028,-15.8432178497314,-15.3503179550171,-25.1754608154297,-6.2756233215332,-7.117958068847659,-9.76578330993652,-5.23064231872559,-4.76857995986938,-3.8485887050628707,0
81205.78635535702,48609.59511091619,97460.35648038457,50135.67996027712,59913.13576550595,61605.78975604431,50273.24025671198,38592.09515197468,62910.60466083869,64911.76936681149,40381.80954654887,62620.10332255863,31820.057760766656,71923.12362017717,36962.28558571339,97549.60969808018,29597.459791358233,64002.108646040724,7.76397037506104,16.5551128387451,26.1219882965088,10.2684354782104,15.6432619094849,17.6189270019531,3.24112272262573,8.27521133422852,11.7073440551758,-13.2203998565674,-18.63210105896,-15.8473110198975,-12.937032699585,-18.7984066009521,-16.8229713439941,-11.7292909622192,-15.2513542175293,-15.460561752319302,0
45982.551238270375,48522.48960092464,51838.36814380284,33006.05258717149,68415.17870091728,47422.68391875508,34170.35978277075,27609.37273081064,49979.76106260296,25478.0464926126,39975.369754969055,21349.62519807029,30654.7004701828,24089.884343053192,34315.69893490565,22904.61568146475,35525.69030854799,14314.103101123386,8.47713756561279,8.15867328643799,8.9523754119873,5.2248067855835,3.9899592399597195,4.92018938064575,6.8140335083007795,10.8230257034302,7.62321615219116,-13.441685676574702,-5.16562366485596,-5.71747303009033,-5.89487504959106,-1.17221975326538,-1.63209009170532,-2.95443677902222,-3.17247867584229,-1.6044591665267902,0
67569.15496333939,39154.412207627225,65129.35014597791,38352.4297576926,64697.0615251398,39326.567835418835,79207.73021116015,29979.09703939031,92304.7906216496,31341.90776923274,47573.84090368941,27393.650003446364,53420.36689439204,41657.42487257947,51762.094859709105,33081.35583695375,29953.98090704545,22710.303146205064,13.1565608978271,9.46125316619873,22.1835517883301,16.0683307647705,16.6344299316406,10.1487655639648,14.7731351852417,17.5626316070557,12.6207504272461,-13.623741149902298,-14.1849536895752,-9.46994590759277,-9.16618061065674,-13.8395118713379,-10.1279153823853,-7.099551200866701,-12.709753036499,-9.5952787399292,1
65059.59402651522,41998.14954335159,56453.12624841954,33828.15491320556,69849.66267138565,32365.596822678253,61475.400987404486,42432.207221200006,85336.24076026923,37932.15611670365,63235.646549207966,26626.85648638,38094.27532939635,43612.863610581015,48663.712509873054,37737.9519923328,38209.4910720562,25241.79054249586,19.2662124633789,15.3668947219849,22.9904460906982,10.642505645752,15.495964050293,17.8341255187988,8.15726470947266,11.7993650436401,13.8288764953613,-16.6206951141357,-14.5418119430542,-17.5487155914307,-16.0921230316162,-19.6498756408691,-16.573860168457,-6.15383338928223,-6.5667519569397,-7.383103370666501,0
100884.08481608062,38707.17582560588,109325.1613101006,46021.5463543071,99734.51900102173,46548.383074769066,75097.72939529327,43348.838853070294,121472.76459285291,68209.55673644181,90498.28364656863,52954.13531459478,68439.25634611787,64950.838625010045,91779.28302764887,86520.55147069822,70932.15877884135,60982.292444653125,11.9238910675049,5.72039318084717,9.79649829864502,7.96973562240601,13.019521713256802,8.43375205993652,7.69737863540649,10.6678533554077,8.3784122467041,-6.39536571502686,-7.41199111938477,-9.33522510528564,-1.00771045684814,-1.29693698883057,-1.30523312091827,-2.67372369766235,-6.77576875686646,1.75465631484985,0
73089.2083338953,45030.95267013422,78608.36881996242,47929.51748497074,67358.53404229596,37605.87469544244,43237.10323836781,54648.4046613035,63564.72551791625,45869.246410025386,42040.39203768362,27528.909171564934,34363.42148948261,63766.46011894471,39508.72713148234,46199.62066254212,29151.57814691641,27207.605374204937,10.3717164993286,8.43115425109863,10.8838052749634,8.64139556884766,8.38689994812012,5.70712327957153,7.158936500549319,7.723075389862059,9.02475738525391,-15.980093002319302,-13.269973754882802,-14.3384799957275,-3.30641412734985,-6.19725275039673,-10.1111536026001,-4.18028020858765,-2.96835160255432,-3.96938157081604,1
78281.85930313473,45766.655773056125,73852.59775531266,48129.28640788065,61658.010045863884,51227.84483509759,56947.04145730376,38467.297063502076,74742.68802581479,45646.77270729594,39074.02447211083,41959.284756849665,46276.02547699389,43324.36876806547,42711.76496547068,36786.64437420762,26856.402420171387,23929.12600327825,15.8974466323853,14.6407814025879,11.6268367767334,18.1719741821289,12.834733009338402,14.1335620880127,13.8537044525146,13.0132684707642,11.2836933135986,-8.80814170837402,-5.69118976593018,-6.28716373443604,-5.47290468215942,-5.86335515975952,-6.74148273468018,-11.5750741958618,-8.39983177185059,-8.1945104598999,0
54756.61631514472,42674.92018794421,74942.29026412472,44139.60957977177,71959.31245451668,52228.790502476404,52694.69127158617,39795.47579972236,77872.70521375124,52764.309026517534,60216.46705595931,47797.24610239826,53458.602278015824,57280.35511925037,60308.14922792541,68713.24674447457,47196.698896350325,47643.780484060924,11.222785949707,9.11882972717285,11.0744905471802,6.01039457321167,5.96366691589355,8.30084419250488,10.3198881149292,10.434814453125,9.88601112365723,-17.0840797424316,-19.6536407470703,-19.204662322998,-5.61276149749756,-8.18251895904541,-9.14432621002197,-0.0322514772415161,-3.61853647232056,-4.8517541885376,0
55758.52912442434,48805.3674157323,50434.65487723586,50252.17511540985,47864.49343072337,51504.37487200114,39709.269611859,43854.70133791283,69538.67677651373,66281.09627248363,48721.217746882874,67651.5509259144,48872.52098826972,68490.63096198597,52656.98832810193,89713.715932236,49441.51940672225,69671.56728704755,13.846622467040998,9.39134216308594,13.4241600036621,8.68139362335205,8.47165584564209,12.6548252105713,11.4138469696045,7.105751037597659,10.095513343811,-24.2038230895996,-19.0906219482422,-19.3981456756592,-19.627893447876,-15.5850353240967,-18.195743560791,-22.8555374145508,-14.889391899108897,-12.4268207550049,0
64526.16148569151,46017.56357284118,89682.58814518352,50242.76482794072,104138.05912668779,67923.08321062934,61097.594566872314,33716.72653205938,87771.30383892305,41973.01382126607,68147.61088310706,44047.9440161189,43357.67367574466,42754.47862492954,51880.59471149492,35730.833060522964,49303.807200775685,23997.307269225807,10.7348327636719,16.1014823913574,15.4342765808105,10.4515447616577,16.344295501709,9.90783309936523,10.0284585952759,8.3096284866333,10.3598413467407,-5.02103567123413,-7.35235643386841,-12.2706937789917,-8.35890674591064,-6.32150554656982,-7.68114042282104,-7.89717578887939,-8.95351028442383,-6.427052497863771,1
73548.50450442826,49119.000188631035,54346.1473298907,61156.7930028897,54712.14874020913,64442.81374627676,70245.93696219055,100676.88302184478,75862.47352999443,76476.57405788076,41958.12238282951,78705.45445706519,73758.98722726986,216109.4112330132,68687.96317870774,144516.5398035149,44318.975378181654,79513.62307421159,21.2834281921387,15.5591735839844,16.7546253204346,13.3829412460327,12.9290065765381,8.50868129730225,16.9082088470459,14.614256858825701,11.1881551742554,-18.8111896514893,-19.1654930114746,-15.520969390869102,-7.6058669090271,-8.7122049331665,-10.292929649353,-14.9886388778687,-5.78703784942627,-0.3659348487854,1
