F3_t,F3_a,Fz_t,Fz_a,F4_t,F4_a,C3_t,C3_a,Cz_t,Cz_a,C4_t,C4_a,P3_t,P3_a,Pz_t,Pz_a,P4_t,P4_a,F3_P2,Fz_P2,F4_P2,C3_P2,Cz_P2,C4_P2,P3_P2,Pz_P2,P4_P2,F3_N2,Fz_N2,F4_N2,C3_N2,Cz_N2,C4_N2,P3_N2,Pz_N2,P4_N2,label
59923.138790271754,75627.17199534838,59542.36149370014,68233.91181488655,47563.69098041306,60638.63062772895,73003.80688322149,63412.17334772422,86728.81517521618,64620.46654265681,56679.68297318189,54672.25947408188,59949.731595622485,50195.7928057708,77113.12761271009,57155.66322636431,63700.4598892857,42671.50069137446,8.65092372894287,8.77607345581055,5.20021295547485,9.882737159729,6.45883464813232,7.444923400878909,7.49115991592407,7.378435611724851,8.4971866607666,-17.7766456604004,-17.0076065063477,-14.934457778930698,-8.87641906738281,-9.5815258026123,-11.0968990325928,-6.00054788589478,-2.32868576049805,-3.19419002532959,0
96969.80373918028,139334.40971417903,118427.34559660166,154488.48063497053,114403.19408905985,153426.06527710572,69021.79858214161,88399.7047790071,142298.98883377144,112720.33977556517,100552.32512579298,91322.024210966,68874.46416464116,83181.35258675023,117039.89267808979,160126.56650911513,90664.3171018099,165680.34572505788,19.9152507781982,20.8158988952637,21.2923908233643,11.9651327133179,9.46957492828369,14.183622360229498,5.52256965637207,7.53868103027344,14.757061958312999,-14.960972785949702,-11.8521814346313,-11.3887710571289,-12.6344566345215,-9.29612636566162,-8.94286918640137,-11.6753005981445,-10.9175634384155,-8.79386615753174,1
95061.1219327083,79037.6992796622,139320.26594824326,88734.24065766195,102969.98450176827,99996.57030938473,89231.49271737871,71157.44624146352,131219.9929239896,115568.69154173277,85653.76583916173,90540.1536983146,102745.06362452549,95531.58153739604,159179.69857221653,155500.1782007177,101883.93367353368,162201.64262836648,7.89404678344727,6.50853633880615,7.60293674468994,6.813694000244139,6.720765113830569,6.34102630615234,13.5581350326538,15.2460660934448,11.1769399642944,-14.8322277069092,-21.5115604400635,-24.3280334472656,-12.7947616577148,-16.3328952789307,-20.7697315216064,-6.25274658203125,-8.79361438751221,-13.9829998016357,1
68620.13054486788,78590.19653453877,90863.67135276311,99317.12950509023,72176.36611893041,76225.15343049487,96231.18425498989,64488.11114388076,138360.31919174077,72202.01944069582,83174.96586944707,57152.25952249214,109508.54526168582,133324.7844802038,157584.37204971234,130986.87668689388,114400.21874365119,178159.2956214217,18.7140674591064,17.7853622436523,15.9863243103027,15.858780860900902,17.117847442627,15.149389266967798,2.54074954986572,9.74570941925049,13.781873703002898,-4.03698396682739,-1.6606582403182997,-4.18117427825928,-6.34714412689209,-1.24208605289459,-1.26711058616638,-2.49509954452515,4.55118942260742,2.31424450874329,1
156507.399794971,204882.1593404929,196434.5060970605,245582.32857243725,172560.6604817936,238342.35197151313,133020.3275335631,133586.89492661945,208041.2032607141,155938.91673773114,111459.79041815625,149462.48604809883,117473.3811846928,75624.90465928626,164483.45217858284,158320.86193543038,81401.84921164278,149643.90193792465,6.403744697570799,2.31462264060974,4.25106906890869,6.59835481643677,10.8088035583496,5.33689260482788,15.5783863067627,23.5093860626221,19.7608737945557,-7.06473064422607,-8.78821754455566,-3.78987193107605,2.25226020812988,-3.2039959430694593,-4.07405424118042,-1.1089186668396,-8.64530181884766,-4.65195035934448,1
275893.22587893705,212158.3002346681,378523.5323915388,282064.3432253435,307221.03296368883,274973.6636651798,178768.67503000118,156046.723134566,284032.73562965833,266913.8860808883,209246.92254579297,200587.0857088297,182578.0172352573,237518.96285222637,223901.29875481033,358394.9971608811,131710.64793635337,305256.46523822827,28.9655609130859,25.5439796447754,22.2670478820801,20.1179904937744,20.0296669006348,23.3026638031006,12.5602359771729,19.8121891021729,23.155855178833,-19.0280933380127,-19.2460708618164,-15.9250564575195,-11.4112062454224,-19.1051139831543,-11.9837856292725,-6.9230270385742205,-21.9062824249268,-11.4270668029785,1
169374.55007192475,100555.63346817167,252279.45624499462,136558.35864383937,269728.71998654143,140279.85283550748,290381.6149127053,82171.99699144294,771485.252586335,110082.55212217079,282400.01481286716,82006.1534807854,422987.1322247932,109526.56762583317,793960.8082907002,169671.89589361515,341025.56483806315,101636.3943604624,15.387874603271502,18.8291339874268,13.5103168487549,12.1397953033447,23.1994495391846,14.1450748443604,15.324582099914602,27.076814651489304,25.707670211792,-11.1909856796265,-18.6908893585205,-14.366138458252,-4.64439296722412,-12.4225959777832,-16.0129661560059,-6.32249736785889,-18.8105583190918,-27.2094135284424,1
387289.6695675977,178279.32692640988,442257.8503739705,234897.39896857587,390311.48995281156,211755.85414277526,480636.9463172375,160699.553383308,777940.66623475,233292.03253270654,439902.53527397005,183982.2636671057,413713.30553432106,128984.1026262445,795118.3563564552,257383.76037134626,366379.6622836291,199264.3736753379,31.8990917205811,23.5344123840332,21.3260498046875,18.3358955383301,10.9733772277832,14.4033269882202,11.7720623016357,6.82347106933594,6.05443096160889,-23.7273254394531,-21.8941650390625,-21.1154823303223,-20.832706451416,-12.8811502456665,-12.0805540084839,-16.5708026885986,-5.81961250305176,-8.68605995178223,1
57237.908750041955,74654.64511758515,71799.8688108185,92855.7721655386,67777.12440990836,106655.17881499595,77986.94064965763,68109.15802380204,120284.32168793252,86191.7688945575,85113.04871650036,90874.34848411295,61641.659060059515,98080.48948314149,72112.66393573597,94085.51060834128,49348.57061448529,73861.41520940937,23.178596496582,19.0116481781006,16.5485134124756,16.4049968719482,13.2942667007446,13.295057296752898,12.4768047332764,14.6471605300903,10.1156892776489,-15.543550491333002,-21.7481822967529,-20.204833984375,-19.791805267334,-22.4451751708984,-17.2349224090576,-12.2817983627319,-17.822883605957,-8.0989990234375,1
256282.2922536991,151577.16177792964,360721.8859446962,192477.63706175805,423959.9973113519,179317.0184697456,243170.65116288495,134431.89769206883,392003.89471689216,194967.98546412901,288541.4210307533,138744.23368914836,343055.8381125303,87419.50073180573,337994.16775897454,181283.54017936034,211563.6742171013,259969.24272638353,35.0256958007812,37.5274047851562,37.3524284362793,22.7662086486816,34.2081604003906,31.6581401824951,19.1490421295166,9.82900619506836,16.5621204376221,-14.789216041564902,-15.3055763244629,-12.7784442901611,-7.8568639755249,-16.5357666015625,-19.2113075256348,-12.5503425598145,-29.9244289398193,-21.7093105316162,1
