F3_t,F3_a,Fz_t,Fz_a,F4_t,F4_a,C3_t,C3_a,Cz_t,Cz_a,C4_t,C4_a,P3_t,P3_a,Pz_t,Pz_a,P4_t,P4_a,F3_P2,Fz_P2,F4_P2,C3_P2,Cz_P2,C4_P2,P3_P2,Pz_P2,P4_P2,F3_N2,Fz_N2,F4_N2,C3_N2,Cz_N2,C4_N2,P3_N2,Pz_N2,P4_N2,label
221411.75389633334,191850.61487984532,497275.09459714394,218087.4002895982,355890.78714337124,229618.1977951477,158658.14624645375,182773.1616417391,203851.9614233431,203982.86581804455,193993.99164229474,207300.58060591796,102317.58551977662,169282.4925871369,132708.50773535733,195883.76861169052,118137.74875577194,173261.66723327615,10.688193321228,6.65675497055054,2.98626637458801,6.998652935028079,7.91502237319946,7.55800008773804,8.98764514923096,9.73361492156982,9.48767757415771,-13.89963722229,-17.6139945983887,-16.4811096191406,-7.233225822448729,-8.20189476013184,-7.90759086608887,-3.00332593917847,-2.4267942905426,-4.02999401092529,0
147625.33114335,402566.0542777794,176483.86533334648,479326.8670664995,144507.17090382482,469426.7886857301,153580.62452392455,366890.1845835676,220290.77290446998,599315.9573475027,189730.66505642614,419768.5110502951,139153.87944049368,313510.84747908084,193562.33927034232,419733.5459979854,190173.83751397277,276390.27536823775,12.9753847122192,20.4277648925781,21.4748859405518,14.2695159912109,10.7999048233032,9.76996326446533,4.04082727432251,2.03614926338196,7.83847236633301,-22.8194179534912,-22.7493515014648,-26.822322845458995,-16.7136039733887,-20.6564102172852,-19.4141521453857,-6.468068122863771,-7.79445266723633,-17.3672466278076,0
186571.15736401107,141506.67876160215,261809.44073061142,143601.66726620874,222536.9573097627,121213.02869254444,107226.31347013223,131421.37911790927,115604.86744686584,146885.22735837777,125214.51681874794,116997.36222612401,80792.17200537046,154242.44571078703,66203.80215589321,178652.57113746653,56626.68109806434,122393.1394126506,9.62510395050049,7.70633792877197,8.55032157897949,3.5996949672699,1.1013377904892,6.648692131042479,9.97873878479004,7.4825267791748,6.00804567337036,-2.48594808578491,-3.9567303657531694,-5.838303565979,-3.17886304855347,-3.35418057441711,-6.36988544464111,-4.93576669692993,-8.31699657440186,-6.05303192138672,0
208514.30987521991,177815.08140115187,466147.4305957903,146495.01568057033,611192.198686653,169639.33532471635,132557.7410689701,154617.96148667758,157266.85622119193,143484.51056877224,147523.78650449324,108780.0370714552,81254.4608782578,129509.41999348058,94541.78113510927,125900.61106840419,79458.99291779661,80926.59486641327,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
166825.919405219,107002.71902355539,179368.9590829874,116158.16582920436,170390.0579905889,102569.88358440308,109461.75042615205,104131.08154396967,122355.31936159318,133773.7910764947,93288.5299089882,99144.34656696195,97952.93926782007,83861.32783165175,82694.42141238487,104921.27805692387,67794.60960000024,97606.70400620812,10.1909742355347,5.59341335296631,-4.67369270324707,5.23982620239258,11.9790468215942,7.56808471679688,11.1634864807129,10.1279382705688,4.06444692611694,-26.5126609802246,-34.8072662353516,-44.7992744445801,-31.675073623657205,-27.7287330627441,-27.4293365478516,-25.4889125823975,-27.612283706665,-24.9093952178955,1
181753.296882414,199736.1356045122,299363.43821742607,215555.91892613567,250614.9864477472,201607.17681308082,169978.5537572772,193102.71752578096,214423.38795830373,262619.4759835147,179641.06447427993,176116.09133117463,115760.07583696714,158025.65111943625,146391.82784516233,220413.74400722588,133390.04452462637,148242.25110901,30.408430099487298,30.249481201171896,25.2659091949463,15.813289642334002,22.480073928833,13.6824140548706,13.996051788330101,10.1715517044067,7.61049795150757,-12.3013353347778,-7.66717672348022,-6.74121475219727,-11.7222127914429,-9.27595710754395,-2.93109583854675,-7.35051202774048,-7.52813863754272,-8.94503593444824,1
191356.89279163815,158423.35671722496,300921.8978150759,162096.14891079676,213338.3989652815,143367.5635357857,187261.84667827532,138796.5230152286,183702.3647594925,138839.02608975142,166777.8218839222,113882.02635448586,124365.4320515376,97832.58943144823,130538.26323354758,101021.5832860384,112449.18183559996,96636.16411346023,14.4069652557373,15.092838287353498,20.7234687805176,22.6584587097168,22.5407943725586,13.781814575195302,21.3140296936035,24.5098094940186,17.2867183685303,-19.3662719726562,-16.4888076782227,-14.4630918502808,-19.0450077056885,-18.084342956543,-13.1029672622681,-13.7625179290771,-9.48245906829834,-8.86017799377441,1
203903.1916949649,109179.43589256285,432308.0911058015,159400.99747839823,352428.7261491635,119376.82678727365,183066.36995293168,103372.9358827683,239481.17794065102,90153.48916680721,239701.50758213946,76849.80998495388,101682.70755427021,94831.74122203597,135419.178455126,69788.69365145016,129934.57959563113,57509.50327813014,10.7746305465698,53.57057571411131,-2.27260041236877,17.3265514373779,15.029983520507802,8.76046276092529,17.0605926513672,10.3818454742432,6.85589599609375,-8.52784061431885,-38.346076965332,-12.4239377975464,-8.36937141418457,-11.8346862792969,0.712154388427734,-6.869533061981199,-11.7159204483032,-5.69962882995605,0
121012.25225035491,212066.79474531312,204466.8867762946,225208.70244399627,183046.59623089284,216520.91450107135,89283.0520153495,138808.39731425743,138245.773338426,168824.6469667978,131787.32436761053,160551.27654768425,131646.18341110018,90213.796980872,132240.35289506058,104826.3249941035,90811.33929177037,91146.72257702,22.662914276123,22.4022483825684,22.198299407959,14.0259237289429,21.629186630249,21.1021327972412,13.5761222839355,16.4272651672363,14.0628471374512,-11.5435934066772,-17.5433692932129,-25.1624889373779,-9.95213222503662,-12.113525390625,-13.0500335693359,-10.0756702423096,-7.518224716186521,-13.1823625564575,1
107189.99060799391,109103.10776166138,209035.32447907797,117608.0345374032,143894.98009307342,94623.53853465185,74350.68070556248,76443.60709211556,84617.4461659899,104313.30718068888,74643.62529632237,89137.11171397482,69222.52772316079,49384.063149284215,52629.854792513106,62739.13581045408,45269.51621057003,67545.68422010781,9.02821731567383,3.54386115074158,-10.2939720153809,6.08599281311035,8.5142240524292,0.9002982378005979,6.87743186950684,5.29448461532593,6.34508562088013,-20.5451984405518,-28.6588668823242,-34.5211334228516,-9.72494506835938,-10.2765655517578,-9.87433338165283,-3.21398162841797,-2.05005073547363,-4.56137943267822,1
205338.66693498805,132395.44315766805,144497.3346730348,189388.76907659808,118511.83081947402,197182.99845779038,181557.44344103104,100221.55944584047,136139.95689267144,163362.16053541427,105984.27650511457,167237.33819514443,183817.66522824584,181565.5586229432,95923.8528950875,111850.89615395221,82458.2708510352,108713.50827328331,16.7484931945801,19.7419815063477,21.6425304412842,13.427630424499501,11.4415378570557,12.5393266677856,10.3239784240723,5.47693967819214,4.36776638031006,-12.975351333618198,-17.4944915771484,-18.5642890930176,-10.5704784393311,-15.8734855651855,-16.5325183868408,-15.494592666626,-15.592352867126499,-13.9404382705688,1
